author name,tokenized_sentence
Humayun Ahmed,তুমি দয়া করে আজ রাতেই এই পাঞ্জাবী পুড়িয়ে ফেলবে।
Humayun Ahmed,"অরু হালকা গলায় বলল, বিয়ের পর আমরা যাব কোথায় ?"
Humayun Ahmed,বাসর কোথায় হবে এই কথা জিজ্ঞেস করছ ?
Humayun Ahmed,"অরু অস্পষ্ট স্বরে বলল, হুঁ।"
Humayun Ahmed,বজলুর বাসায় ।
Humayun Ahmed,‘বজলু কে ?’
Humayun Ahmed,"আমার স্কুল জীবনের বন্ধু, অতি ভাল ছেলে।"
Humayun Ahmed,গত বৎসর বিয়ে করেছে।
Humayun Ahmed,তার বৌটা তার চেয়েও ভাল।
Humayun Ahmed,ওরা একটা ঘর আমাদের জন্যে ছেড়ে দিয়েছে।
Humayun Ahmed,ফুলটুল দিয়ে সাজিয়ে হুলস্থুল করেছে।
Humayun Ahmed,‘অপরিচিত কারো বাসায় উঠতে আমার ইচ্ছে করছে না।’
Humayun Ahmed,‘ওদের সঙ্গে কিছুক্ষণ কথা বললেই তোমার মনে হবে এরা অপরিচিত না।’
Humayun Ahmed,খুবই পরিচিত।
Humayun Ahmed,তা ছাড়া আমার আর কোন জায়গাও নেই যেখানে তোমাকে নিয়ে যেতে পারি ।
Humayun Ahmed,তুমি তোমার আপাকে সব খুলে বলবে বলেছিলে - বলেছ ?
Humayun Ahmed,না ।
Humayun Ahmed,বলনি কেন ?
Humayun Ahmed,‘কাল বলব।’
Humayun Ahmed,আপাকে একটা সারপ্রাইজ দেব।
Humayun Ahmed,উনি রাগ করবেন না ?
Humayun Ahmed,"পাগল, আপার রাগ করার ক্ষমতাই নেই।"
Humayun Ahmed,"আবার একটা সিগারেট ধরিয়েছ, একটু আগেই না একটা খেলে ।"
Humayun Ahmed,‘টেনশন বোধ করছি।’
Humayun Ahmed,"অরু ছোট্ট নিঃশ্বাস ফেলে বলল, এই যে তোমার পাশে বসেছি - শেষবারের মত বন্ধুর পাশে বসেছি ।"
Humayun Ahmed,এরপর বসব – স্বামীর পাশে।
Humayun Ahmed,“স্বামী কি বন্ধু না ?”
Humayun Ahmed,“স্বামী কি বন্ধু না ?”
Humayun Ahmed,‘গল্প উপন্যাসে বন্ধু।’
Humayun Ahmed,বাস্তবে না।
Humayun Ahmed,বাস্তবের স্বামীরা যতটা না বন্ধু তার চেয়েও বেশী অভিভাবক।
Humayun Ahmed,"মুহিব গম্ভীর গলায় বলল, তুমি ভুল করছ অরু।"
Humayun Ahmed,আমি তোমার বন্ধুই থাকব।
Humayun Ahmed,"অরু ছোট্ট নিঃশ্বাস ফেলে বলল, থাকলে তো ভালই ।"
Humayun Ahmed,তোমার মনে কোন সন্দেহ আছে ?
Humayun Ahmed,আছে।
Humayun Ahmed,হুডটা তুলে দাও।
Humayun Ahmed,আসলেই সবাই আমাদের দিকে তাকাচ্ছে।
Humayun Ahmed,সবচেয়ে বেশি তাকাচ্ছে আমাদের রিকশাওয়ালা।
Humayun Ahmed,যেভাবে সে পেছন ফিরে ফিরে রিকশা চালাচ্ছে মনে হয় এ্যাকসিডেন্ট করবে।
Humayun Ahmed,মুহিব হুড তুলে দিল ।
Humayun Ahmed,"অরু বলল, আজ কত তারিখ বল তো ?"
Humayun Ahmed,এগারোই ডিসেম্বর।
Humayun Ahmed,বাংলা কত ?
Humayun Ahmed,"“জানি না বাংলা কত
অরু ছোট্ট নিঃশ্বাস ফেলে বলল, আজ আমাদের বিয়ে আর আজকের বাংলা তারিখটা তোমার জানার ইচ্ছা হল না ?”"
Humayun Ahmed,"“জানি না বাংলা কত
অরু ছোট্ট নিঃশ্বাস ফেলে বলল, আজ আমাদের বিয়ে আর আজকের বাংলা তারিখটা তোমার জানার ইচ্ছা হল না ?”"
Humayun Ahmed,আজ ২৬শে অগ্রায়ণ ।
Humayun Ahmed,ও আচ্ছা ২৬শে অগ্রায়ণ।
Humayun Ahmed,‘আর আমাদের রিকশাওয়ালার নাম হচ্ছে সুরুজ মিয়া।’
Humayun Ahmed,তার নামটাও মনে রাখা দরকার।
Humayun Ahmed,তার রিকশায় করে বিয়ে করতে যাচ্ছি।
Humayun Ahmed,মুহিব কিছু বলল না।
Humayun Ahmed,"অরু বলল, ভাল করে দেখ তো জ্বর কি-না।"
Humayun Ahmed,এত খারাপ লাগছে কেন ?
Humayun Ahmed,মাথা ঘুরছে ।
Humayun Ahmed,ভুলে জরদা দিয়ে পান খেলে যেমন লাগে তেমন লাগছে ।
Humayun Ahmed,কিছুক্ষণের মধ্যেই সব ঠিক হয়ে যাবে।
Humayun Ahmed,ধর আর আধ ঘণ্টা ।
Humayun Ahmed,অরু ঘড়িতে দেখল তাদের বিয়ের পুরো অনুষ্ঠান শেষ হতে মাত্র ১৬ মিনিট লাগল ৷ কাজী সাহেবের কাছে অনুষ্ঠানটা হয়ত খুব ‘বোরিং— লাগছে।’
Humayun Ahmed,"তিনি কয়েকবার হাই তুললেন এবং যন্ত্রের মত বললেন, এইখানে সই করেন।"
Humayun Ahmed,তারিখ দেন।
Humayun Ahmed,দুপুরে গল্পের বই পড়তে পড়তে ঘুমিয়ে পড়েছিলাম।
Humayun Ahmed,মা এসে গায়ে হাত দিয়ে ঘুম ভাঙালেন।
Humayun Ahmed,"ব্যাকুল গলায় ডাকলেন, 'নবনী!"
Humayun Ahmed,নবনী!
Humayun Ahmed,"আমি চোখ মেলতেই তিনি আমার মুখের কাছে মুখ এনে কাতর গলায় বললেন, ‘ওঠ মা।’"
Humayun Ahmed,ওঠ!
Humayun Ahmed,আমি হকচকিয়ে উঠে বসলাম।
Humayun Ahmed,মা এভাবে আমাকে ডাকছেন কেন?
Humayun Ahmed,কিছু কি হয়েছে?
Humayun Ahmed,বাবা ভাল আছে তো?
Humayun Ahmed,"খাট থেকে নামতে গেছি, মা হাত ধরে আমাকে নামালেন।"
Humayun Ahmed,যেন আমি বাচ্চা একটা মেয়ে।
Humayun Ahmed,একা একা খাট থেকে নামতে পারি না ।
Humayun Ahmed,"আমি বললাম, কি হয়েছে মা?"
Humayun Ahmed,"মা জবাব দিলেন না, অস্পষ্টভাবে হাসলেন।"
Humayun Ahmed,"বারান্দায় এসে দেখি, বাবা ইজিচেয়ারে আধশোয়া হয়ে আছেন।"
Humayun Ahmed,তাঁর গায়ে ইস্ত্রী করা পাঞ্জাবি।
Humayun Ahmed,চুল আঁচড়ানো।
Humayun Ahmed,আজ দুপুরেও গাল ভর্তি খোঁচা খোঁচা কাচা পাকা দাড়ি ছিল।
Humayun Ahmed,"এখন নেই, গাল মসৃন, শান্ত পরিচ্ছন্ন একজন মানুষ !"
Humayun Ahmed,খুবই আশ্চর্যজনক ব্যাপার।
Humayun Ahmed,মাস দুই হল তিনি শয্যাশায়ী।
Humayun Ahmed,ডান পা অবশ হয়ে আছে।
Humayun Ahmed,দেয়াল ধরে হাঁটা হাঁটি করেন।
Humayun Ahmed,তবে বেশির ভাগ সময় খবরের কাগজ হাতে নিয়ে শুয়ে থাকেন নিজের ঘরে।
Humayun Ahmed,কাগজ পড়ার ফাঁকে ফাঁকে কঠিন এবং তিক্ত গলায় এ-বাড়ির সবার সঙ্গে ঝগড়া করেন।
