author name,tokenized_sentence
রোকেয়া সাখাওয়াত হোসেন,দেখুন!
রোকেয়া সাখাওয়াত হোসেন,"ভাল করিয়া দেখুন, আপনার মূৰ্ত্তিটা কেমন!"
রোকেয়া সাখাওয়াত হোসেন,"যদি এ মূর্ত্তিটা অনেকের মনোমত না হয়, তবে দ্বিচক্র শকটের গতি দেখাই।"
রোকেয়া সাখাওয়াত হোসেন,"যে শকটের এক চক্র বড় (পতি) এবং এক চক্র ছোট (পত্নী) হয়, সে শকট অধিক দূরে অগ্রসর হইতে পারে না; সে কেবল একই স্থানে (গৃহকোণেই) ঘুরিতে থাকিবে।"
রোকেয়া সাখাওয়াত হোসেন,তাই ভারতবাসী উন্নতির পথে অগ্রসর হইতে পারিতেছেন না।
রোকেয়া সাখাওয়াত হোসেন,"সমাজের বিধি ব্যবস্থা আমাদিগকে তাহাদের অবস্থা হইতে সম্পূর্ণ পৃথক রহিয়াছে; তাঁহাদের সুখ দুঃখ এক প্রকার, আমাদের সুখ দুঃখ অন্য প্রকার এস্থলে বাবু রবীন্দ্রনাথ ঠাকুরের “নবদম্পতীর প্রেমালাপ” কবিতার দুই চারি ছত্র উদ্ধৃত করিতে বাধ্য হইলাম-
“বর।”"
রোকেয়া সাখাওয়াত হোসেন,কেন সখি কোণে কাঁদিছ বসিয়া?
রোকেয়া সাখাওয়াত হোসেন,কনে।
রোকেয়া সাখাওয়াত হোসেন,পুষি মেনিটিরে ফেলিয়া এসেছি ঘরে।
রোকেয়া সাখাওয়াত হোসেন,বর।
রোকেয়া সাখাওয়াত হোসেন,কি করিছ বনে কুঞ্জভবনে?
রোকেয়া সাখাওয়াত হোসেন,কনে।
রোকেয়া সাখাওয়াত হোসেন,খেতেছি বসিয়া টোপা কুল।
রোকেয়া সাখাওয়াত হোসেন,বর।
রোকেয়া সাখাওয়াত হোসেন,"জগৎ ছানিয়া, কি দিব আনিয়া জীবন করি ক্ষয়?"
রোকেয়া সাখাওয়াত হোসেন,"তোমা তবে সখি, বল করিব কি?"
রোকেয়া সাখাওয়াত হোসেন,কনে।
রোকেয়া সাখাওয়াত হোসেন,আরো কূল পাড় গোটা ছয়।
রোকেয়া সাখাওয়াত হোসেন,বর।
রোকেয়া সাখাওয়াত হোসেন,বিরহের বেলা কেমনে কাটিবে?
রোকেয়া সাখাওয়াত হোসেন,কনে।
রোকেয়া সাখাওয়াত হোসেন,দেব পুতুলের বিয়ে।
রোকেয়া সাখাওয়াত হোসেন,"সুতরাং দেখা যায় কন্যাকে এরূপ শিক্ষা দেওয়া হয় না, যাহাতে সে স্বীকার ছায়াতুল্য সহচরী হইতে পারে।"
