Author,Genre,Source,Text
Humayun Ahmed,Novel,Krishnopokkho,আর ঐ চাওয়ালা ছেলেটাকে এক কাপ চায়ের দাম দাও।

Humayun Ahmed,Novel,Krishnopokkho,"অরু টাকা নিয়ে রিকশাওয়ালার দিকে এগিয়ে গেল।"

Humayun Ahmed,Novel,Krishnopokkho,"হাসিমুখে বলল, এই নাও দশ টাকা ।"

Humayun Ahmed,Novel,Krishnopokkho,আট টাকা রিকশা ভাড়া।

Humayun Ahmed,Novel,Krishnopokkho,দু'টাকা ওয়েটিং চার্জ ।

Humayun Ahmed,Novel,Krishnopokkho,তার ইচ্ছা ছিল কিছু কঠিন কথা রিকশাওয়ালাকে বলে।

Humayun Ahmed,Novel,Krishnopokkho,বলা হল না।

Humayun Ahmed,Novel,Krishnopokkho,আজ একটা শুভ দিন।

Humayun Ahmed,Novel,Krishnopokkho,আজ তাদের বিয়ে।

Humayun Ahmed,Novel,Krishnopokkho,এই দিনে কঠিন কথা বলা সম্ভব না।

Humayun Ahmed,Novel,Krishnopokkho,তার একুশ বছর জীবনের অনেক কথাই সে পরবর্তী সময়ে মনে করতে পারবে না।

Humayun Ahmed,Novel,Krishnopokkho,কিন্তু আজকের দিনের সব কথা মনে থাকবে।

Humayun Ahmed,Novel,Krishnopokkho,কি দরকার আজ ঝগড়া করার ?

Humayun Ahmed,Novel,Krishnopokkho,বরং রিকশাওয়ালার নাম জিজ্ঞেস করা যাক।

Humayun Ahmed,Novel,Krishnopokkho,এই রিকশায় করেই না হয় কাজি অফিসে যাওয়া যাবে।

Humayun Ahmed,Novel,Krishnopokkho,যে রিকশায় করে তারা বিয়ে করতে গেল সেই রিকশায়ালার নাম জানা রইল।

Humayun Ahmed,Novel,Krishnopokkho,এটা মন্দ কি?

Humayun Ahmed,Novel,Krishnopokkho,‘তোমার নাম কি ?’

Humayun Ahmed,Novel,Krishnopokkho,"* ‘আমারে জিগান ?’"

Humayun Ahmed,Novel,Krishnopokkho,"* ‘হ্যাঁ।’"

Humayun Ahmed,Novel,Krishnopokkho,"‘আমার নাম সুরুজ মিয়া।’"

Humayun Ahmed,Novel,Krishnopokkho,"‘সুরুজ মিয়া, আমরা খিলগাঁও কাজি অফিসে যাব।’"

Humayun Ahmed,Novel,Krishnopokkho,আজ আমাদের বিয়ে।

Humayun Ahmed,Novel,Krishnopokkho,"তুমি কি নিয়ে যাবে আমাদের রিকশাওয়ালা হ্যাঁ না কিছুই বলছে না।"

Humayun Ahmed,Novel,Krishnopokkho,মনে হচ্ছে সে গভীর সমস্যায় পড়ে গেছে।

Humayun Ahmed,Novel,Krishnopokkho,আপনি চিন্তা করে একটা ডিসিশানে আসুন।

Humayun Ahmed,Novel,Krishnopokkho,বেশি সময় নেবেন না।

Humayun Ahmed,Novel,Krishnopokkho,আমরা দেরি করতে পারবনা ।

Humayun Ahmed,Novel,Krishnopokkho,অরু মুহিবের দিকে এগিয়ে গেল।

Humayun Ahmed,Novel,Krishnopokkho,মুহিব সিগারেটের দোকান থেকে সিগারেট কিনছে।

Humayun Ahmed,Novel,Krishnopokkho,সে কখনো একটার বেশি কিনে না।

Humayun Ahmed,Novel,Krishnopokkho,আজ এক প্যাকেট কিনে ফেলল।

Humayun Ahmed,Novel,Krishnopokkho,"সিগারেট ধরাতে ধরাতে বলল, অরু, তুমি কি তোমাদের বাড়ির কাউকে বিয়ের ব্যাপরে কিছু বলেছ ?"

Humayun Ahmed,Novel,Krishnopokkho,"অরু বলল, না।"

Humayun Ahmed,Novel,Krishnopokkho,তবে রাত দশটা নাগাদ সবাই জেনে যাবে।

Humayun Ahmed,Novel,Krishnopokkho,একটা চিঠি লিখে খামের মুখ বন্ধ করে বড় আপার টেবিলে রেখে এসেছি।

Humayun Ahmed,Novel,Krishnopokkho,আপা বিয়েবাড়িতে গেছে।

Humayun Ahmed,Novel,Krishnopokkho,দশটা নাগাদ ফিরবে।

Humayun Ahmed,Novel,Krishnopokkho,তারপর হৈ চৈ বেধে যাবে।

Humayun Ahmed,Novel,Krishnopokkho,বাবার স্ট্রোক না হলেই হয় ।

Humayun Ahmed,Novel,Krishnopokkho,“কি লিখেছ চিঠিতে” তিন লাইনের চিঠি - আজ বিয়ে করছি তাই লেখা -“কিভাবে লেখা - ল্যাংগুয়েজটা কি” ?

Humayun Ahmed,Novel,Krishnopokkho,*তিন লাইনে তো খুব কাব্যিক ল্যাংগুয়েজ হয় না।

Humayun Ahmed,Novel,Krishnopokkho,তবু যথাসাধ্য চেষ্টা করেছি ।

Humayun Ahmed,Novel,Krishnopokkho,‘কাকে বিয়ে করছ এইসব কিছু লেখনি তো ?’

Humayun Ahmed,Novel,Krishnopokkho,—‘না।’

Humayun Ahmed,Novel,Krishnopokkho,শুধু লিখলাম - একটি বেকার এবং আপাতদৃষ্টিতে অপদার্থ যুবককে বিয়ে করছি।

Humayun Ahmed,Novel,Krishnopokkho,আমার মনে হচ্ছে না আমি কোন অপরাধ করছি ।

Humayun Ahmed,Novel,Krishnopokkho,"তার পরেও ক্ষমা প্রার্থনা করছি - আপা, তুমি বাবা-মা'কে শান্ত করবে এবং বুঝিয়ে বলবে।"

Humayun Ahmed,Novel,Krishnopokkho,"মুহিব শুকনো গলায় বলল, তোমার বাবা-মা'র রিএ্যকশান কি হবে ?"

Humayun Ahmed,Novel,Krishnopokkho,‘কি করে বলব কি হবে !’

Humayun Ahmed,Novel,Krishnopokkho,তাদের কোন মেয়েতো এর আগে কাউকে কিছু না জানিয়ে বিয়ে করে নি।

Humayun Ahmed,Novel,Krishnopokkho,এই প্রথম এবং এই শেষ।

Humayun Ahmed,Novel,Krishnopokkho,চল রওনা হওয়া যাক ।

Humayun Ahmed,Novel,Krishnopokkho,—তারা রিকশায় উঠল।

Humayun Ahmed,Novel,Krishnopokkho,"মুহিব বলল, হুড তুলে দেব ?"

Humayun Ahmed,Novel,Krishnopokkho,'না।

Humayun Ahmed,Novel,Krishnopokkho,'‘খারাপ লাগছে অরু ?’

Humayun Ahmed,Novel,Krishnopokkho,‘খারাপও লাগছে না আবার ভালও লাগছে না।’

Humayun Ahmed,Novel,Krishnopokkho,মনে হচ্ছে একটা ঘোরের মধ্যে আছি।

Humayun Ahmed,Novel,Krishnopokkho,জ্বর জ্বর লাগছে ।

Humayun Ahmed,Novel,Krishnopokkho,দেখ তো জ্বর কি-না ?

Humayun Ahmed,Novel,Krishnopokkho,*—না জ্বর নেই ।

Humayun Ahmed,Novel,Krishnopokkho,"—অরু হাসতে হাসতে বলল, জ্বর নেই বলে হাত সরিয়ে নিলে কেন ?"

Humayun Ahmed,Novel,Krishnopokkho,লজ্জা লাগছে ?

Humayun Ahmed,Novel,Krishnopokkho,"‘হু, আজ কেন জানি অন্যদিনের চেয়ে অনেক বেশি লজ্জা লাগছে।’"

Humayun Ahmed,Novel,Krishnopokkho,আজ মনে হচ্ছে পৃথিবীর সবাই তাকিয়ে আছে আমাদের দিকে ।

Humayun Ahmed,Novel,Krishnopokkho,"—
‘তাকিয়ে আছে তো বটেই।"

Humayun Ahmed,Novel,Krishnopokkho,তাকিয়ে আছে তোমার হলুদ পাঞ্জাবীর জন্যে।

Humayun Ahmed,Novel,Krishnopokkho,তুমি দয়া করে আজ রাতেই এই পাঞ্জাবী পুড়িয়ে ফেলবে।

Humayun Ahmed,Novel,Krishnopokkho,"— ‘আচ্ছা।’"

Humayun Ahmed,Novel,Krishnopokkho,"অরু হালকা গলায় বলল, বিয়ের পর আমরা যাব কোথায় ?"

Humayun Ahmed,Novel,Krishnopokkho,‘বাসর কোথায় হবে এই কথা জিজ্ঞেস করছ ?’

Humayun Ahmed,Novel,Krishnopokkho,"অরু অস্পষ্ট স্বরে বলল, হুঁ।"

Humayun Ahmed,Novel,Krishnopokkho,'বজলুর বাসায় ।’

Humayun Ahmed,Novel,Krishnopokkho,"‘বজলু কে ?’"

Humayun Ahmed,Novel,Krishnopokkho,"‘আমার স্কুল জীবনের বন্ধু, অতি ভাল ছেলে।’"

Humayun Ahmed,Novel,Krishnopokkho,গত বৎসর বিয়ে করেছে।

Humayun Ahmed,Novel,Krishnopokkho,তার বৌটা তার চেয়েও ভাল।

Humayun Ahmed,Novel,Krishnopokkho,ওরা একটা ঘর আমাদের জন্যে ছেড়ে দিয়েছে।

Humayun Ahmed,Novel,Krishnopokkho,ফুলটুল দিয়ে সাজিয়ে হুলস্থুল করেছে।

Humayun Ahmed,Novel,Krishnopokkho,"‘অপরিচিত কারো বাসায় উঠতে আমার ইচ্ছে করছে না।’"

Humayun Ahmed,Novel,Krishnopokkho,"‘ওদের সঙ্গে কিছুক্ষণ কথা বললেই তোমার মনে হবে এরা অপরিচিত না।’"

Humayun Ahmed,Novel,Krishnopokkho,খুবই পরিচিত।

Humayun Ahmed,Novel,Krishnopokkho,তা ছাড়া আমার আর কোন জায়গাও নেই যেখানে তোমাকে নিয়ে যেতে পারি ।

Humayun Ahmed,Novel,Krishnopokkho,“তুমি তোমার আপাকে সব খুলে বলবে বলেছিলে - বলেছ ?”

Humayun Ahmed,Novel,Krishnopokkho,“না ।”

Humayun Ahmed,Novel,Krishnopokkho,“বলনি কেন ?”

Humayun Ahmed,Novel,Krishnopokkho,"‘কাল বলব।’"

Humayun Ahmed,Novel,Krishnopokkho,আপাকে একটা সারপ্রাইজ দেব।

Humayun Ahmed,Novel,Krishnopokkho,“উনি রাগ করবেন না ?”

Humayun Ahmed,Novel,Krishnopokkho,"‘পাগল, আপার রাগ করার ক্ষমতাই নেই।’"

Humayun Ahmed,Novel,Krishnopokkho,"‘আবার একটা সিগারেট ধরিয়েছ, একটু আগেই না একটা খেলে ।’"

Humayun Ahmed,Novel,Krishnopokkho,"‘টেনশন বোধ করছি।’"

Humayun Ahmed,Novel,Krishnopokkho,"অরু ছোট্ট নিঃশ্বাস ফেলে বলল, এই যে তোমার পাশে বসেছি - শেষবারের মত বন্ধুর পাশে বসেছি ।"

Humayun Ahmed,Novel,Krishnopokkho,এরপর বসব – স্বামীর পাশে।

Humayun Ahmed,Novel,Krishnopokkho,"-“স্বামী কি বন্ধু না ?”"

Humayun Ahmed,Novel,Krishnopokkho,"‘গল্প উপন্যাসে বন্ধু।’"

Humayun Ahmed,Novel,Krishnopokkho,বাস্তবে না।

Humayun Ahmed,Novel,Krishnopokkho,বাস্তবের স্বামীরা যতটা না বন্ধু তার চেয়েও বেশী অভিভাবক।

Humayun Ahmed,Novel,Krishnopokkho,"মুহিব গম্ভীর গলায় বলল, তুমি ভুল করছ অরু।"

Humayun Ahmed,Novel,Krishnopokkho,আমি তোমার বন্ধুই থাকব।

Humayun Ahmed,Novel,Krishnopokkho,"অরু ছোট্ট নিঃশ্বাস ফেলে বলল, থাকলে তো ভালই ।"

Humayun Ahmed,Novel,Krishnopokkho,“তোমার মনে কোন সন্দেহ আছে ?”

Humayun Ahmed,Novel,Krishnopokkho,‘আছে।’

Humayun Ahmed,Novel,Krishnopokkho,হুডটা তুলে দাও।

Humayun Ahmed,Novel,Krishnopokkho,আসলেই সবাই আমাদের দিকে তাকাচ্ছে।

Humayun Ahmed,Novel,Krishnopokkho,সবচেয়ে বেশি তাকাচ্ছে আমাদের রিকশাওয়ালা।

Humayun Ahmed,Novel,Krishnopokkho,যেভাবে সে পেছন ফিরে ফিরে রিকশা চালাচ্ছে মনে হয় এ্যাকসিডেন্ট করবে।

Humayun Ahmed,Novel,Krishnopokkho,মুহিব হুড তুলে দিল ।

Humayun Ahmed,Novel,Krishnopokkho,"অরু বলল, আজ কত তারিখ বল তো ?"

Humayun Ahmed,Novel,Krishnopokkho,এগারোই ডিসেম্বর।

Humayun Ahmed,Novel,Krishnopokkho,‘বাংলা কত ?’

